supermarket,raw_text,raw_category,standardized_category,scraped_date,product_url
RedMart,"10% OFF
$8.95
$9.95
Large Envy Apple 3S
650 g
4D
4.7
(1.9k)
$1.38/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i588248295-s1691446361.html?fs_ab=2&priceCompare=skuId%3A1691446361%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A895%3BdisplayPrice%3A895%3BsinglePromotionId%3A91471632269928%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.779608650875386&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=134319&price=8.95&review=1942&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"11% OFF
$4.95
$5.55
Fragrant Pears 6s
800 g
6D
4.8
(2.1k)
$0.62/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301128782-s527212647.html?fs_ab=2&priceCompare=skuId%3A527212647%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A91471634867030%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.863421550094518&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=89109&price=4.95&review=2116&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"11% OFF
$4.50
$5.04
Australia Packham Pears
1 kg
12D
4.7
(5.5k)
$0.45/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301073000-s527094935.html?fs_ab=2&priceCompare=skuId%3A527094935%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A450%3BdisplayPrice%3A450%3BsinglePromotionId%3A91471632287877%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.7914683266202855&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=325321&price=4.5&review=5462&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"56% OFF
$7.95
$17.95
Huang Mei Ren (黄美人) Yellow Beauty Mandarin Orange 1.5KG Giftbox (8 To 10PCS)
1.5 kg
6D
4.7
(104)
$0.53/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i3627371054-s23990451931.html?fs_ab=2&priceCompare=skuId%3A23990451931%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A795%3BdisplayPrice%3A795%3BsinglePromotionId%3A91471632358263%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.778846153846154&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=2322&price=7.95&review=104&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"$6.15
Jumbo Navel Oranges
950 g
6D
4.7
(2.1k)
$0.65/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301100916-s527118242.html?fs_ab=2&priceCompare=skuId%3A527118242%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A615%3BdisplayPrice%3A615%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.751661918328585&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=124412&price=6.15&review=2106&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"$2.87
Red Dragonfruit 380G
380 g
2D
4.7
(3.2k)
$0.76/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i945978632-s3357702746.html?fs_ab=2&priceCompare=skuId%3A3357702746%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A287%3BdisplayPrice%3A287%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.795305164319249&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=183784&price=2.87&review=3194&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"10% OFF
$4.86
$5.40
Queen Apple
700 g
4D
4.7
(134)
$0.69/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2462186054-s14646337251.html?fs_ab=2&priceCompare=skuId%3A14646337251%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A486%3BdisplayPrice%3A486%3BsinglePromotionId%3A91471632269928%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.798507462686567&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=5707&price=4.86&review=134&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"11% OFF
$4.95
$5.55
RedMart Royal Gala Apples
1 kg
8D
4.7
(5k)
$0.50/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i721458741-s2285376878.html?fs_ab=2&priceCompare=skuId%3A2285376878%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A91471632352851%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.797678607164299&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=238906&price=4.95&review=4997&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"11% OFF
$5.20
$5.85
RedMart Organic Royal Gala Apples
500 g
6D
4.7
(1.6k)
$1.04/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i721442990-s2285408425.html?fs_ab=2&priceCompare=skuId%3A2285408425%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A520%3BdisplayPrice%3A520%3BsinglePromotionId%3A91471632326889%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.777639751552795&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=138182&price=5.2&review=1610&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"$2.90
Sumifru Premium Kamsookwang Pineapple
1.2 kg
3D
4.6
(3.2k)
$0.24/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304094411-s538238251.html?fs_ab=2&priceCompare=skuId%3A538238251%3Bsource%3Alazada-search-voucher-other%3Bsn%3Abf1e34f88c358a51c22dfd04385ab5d1%3BoriginPrice%3A290%3BdisplayPrice%3A290%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012041416&c=&ratingscore=4.671245707149548&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=144581&price=2.9&review=3203&location=Singapore&stock=1&lang=en&request_id=bf1e34f88c358a51c22dfd04385ab5d1
RedMart,"SAVE $3.00
$6.95
$9.95
Sunkist Cara Cara Orange Fruit
800 g
4D
4.8
(196)
$0.87/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304142345-s538320507.html?fs_ab=2&priceCompare=skuId%3A538320507%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A695%3BdisplayPrice%3A695%3BsinglePromotionId%3A91471634867030%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.836734693877551&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=8115&price=6.95&review=196&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"Buy 3 For $5.95
$3.95
Thai Honey Mango HoneyBee
280 g
2D
4.4
(2.1k)
$1.41/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304950716-s541050645.html?fs_ab=2&priceCompare=skuId%3A541050645%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A395%3BdisplayPrice%3A395%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.461281070745698&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=202042&price=3.95&review=2092&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"Any 2 For $12.9
$7.45
Driscoll's Blackberries 125G
125 g
3D
4.8
(505)
$5.96/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303368240-s536720117.html?fs_ab=2&priceCompare=skuId%3A536720117%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A745%3BdisplayPrice%3A745%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.857425742574257&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=32994&price=7.45&review=505&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"12% OFF
$3.95
$4.50
RedMart Easy Peel Mandarin
500 g
4D
4.7
(6.2k)
$0.79/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i1142960678-s4461922707.html?fs_ab=2&priceCompare=skuId%3A4461922707%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A395%3BdisplayPrice%3A395%3BsinglePromotionId%3A91471632350755%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.787524366471735&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=339209&price=3.95&review=6156&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"37% OFF
$6.95
$10.95
RedMart Korean Strawberries
250 g
3D
4.8
(1.1k)
$2.78/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303638004-s537286202.html?fs_ab=2&priceCompare=skuId%3A537286202%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A695%3BdisplayPrice%3A695%3BsinglePromotionId%3A91471632261925%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.867924528301887&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=89940&price=6.95&review=1113&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"10% OFF
$3.46
$3.85
RedMart Valencia Oranges
1 kg
4D
4.8
(9.5k)
$0.35/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301106821-s527124124.html?fs_ab=2&priceCompare=skuId%3A527124124%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A346%3BdisplayPrice%3A346%3BsinglePromotionId%3A91471632293833%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.8222974402369365&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=553083&price=3.46&review=9454&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"SAVE $7.99
$9.96
$17.95
Premium Korean Strawberries 330 G
330 g
3D
4.8
(499)
$3.02/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303234617-s536556269.html?fs_ab=2&priceCompare=skuId%3A536556269%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A996%3BdisplayPrice%3A996%3BsinglePromotionId%3A91471729011218%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.811623246492986&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=27199&price=9.96&review=499&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"Buy 2 For $8.95
$6.95
Driscoll's Premium Select Jumbo Blueberries 125g
125 g
2D
4.9
(2.6k)
$5.56/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2740514363-s18577153162.html?fs_ab=2&priceCompare=skuId%3A18577153162%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A695%3BdisplayPrice%3A695%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.910086890819796&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=194210&price=6.95&review=2647&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"SAVE $1.34
$7.61
$8.95
Organic Fuji Apple
1 kg
5D
4.9
(360)
$0.76/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i520084174-s1455022568.html?fs_ab=2&priceCompare=skuId%3A1455022568%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A761%3BdisplayPrice%3A761%3BsinglePromotionId%3A91471634867030%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.9&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=23801&price=7.61&review=360&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"10% OFF
$3.46
$3.85
RedMart Red Apple
600 g
8D
4.7
(3.7k)
$0.58/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303648503-s537308432.html?fs_ab=2&priceCompare=skuId%3A537308432%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A346%3BdisplayPrice%3A346%3BsinglePromotionId%3A91471729007187%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.765229110512129&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=211452&price=3.46&review=3710&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"SAVE $1.20
$2.30
$3.50
Susu Mango
250 g
2D
4.7
(589)
$0.92/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2625431082-s16694655317.html?fs_ab=2&priceCompare=skuId%3A16694655317%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A230%3BdisplayPrice%3A230%3BsinglePromotionId%3A91471632335877%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.748726655348047&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=27391&price=2.3&review=589&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"34% OFF
$8.51
$12.95
RedMart Green Seedless Grapes (Airflown) Australia/USA
500 g
3D
4.6
(1.3k)
$1.70/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i1180264698-s4696294810.html?fs_ab=2&priceCompare=skuId%3A4696294810%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A851%3BdisplayPrice%3A851%3BsinglePromotionId%3A91471727676726%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.652434456928839&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=86867&price=8.51&review=1335&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"7% OFF
$6.95
$7.50
Sunkist Minneola Tangelo Orange
750 g
3D
4.8
(198)
$0.93/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i305026334-s541096594.html?fs_ab=2&priceCompare=skuId%3A541096594%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A695%3BdisplayPrice%3A695%3BsinglePromotionId%3A91471632345845%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.838383838383838&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=4693&price=6.95&review=198&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"56% OFF
$7.95
$17.95
Huang Mei Ren (黄美人) Yellow Beauty Mandarin Orange 1.5KG Giftbox (8 To 10PCS)
1.5 kg
6D
4.7
(104)
$0.53/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i3627371054-s23990451931.html?fs_ab=2&priceCompare=skuId%3A23990451931%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A795%3BdisplayPrice%3A795%3BsinglePromotionId%3A91471632358263%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.778846153846154&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=2322&price=7.95&review=104&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"6% OFF
$2.20
$2.35
Candy Apple
500 g
5D
4.8
(3.3k)
$0.44/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304240132-s538424480.html?fs_ab=2&priceCompare=skuId%3A538424480%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A220%3BdisplayPrice%3A220%3BsinglePromotionId%3A91471632256936%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.858834244080145&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=124091&price=2.2&review=3294&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"11% OFF
$7.96
$8.95
Mexico/USA Hass Avocado 4 pcs (Airflown)
450 g
4D
4.6
(4.2k)
$1.77/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301100809-s527084959.html?fs_ab=2&priceCompare=skuId%3A527084959%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A796%3BdisplayPrice%3A796%3BsinglePromotionId%3A91471630954049%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.637910659418577&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=325687&price=7.96&review=4231&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"15% OFF
$10.96
$12.95
White Strawberry
250 g
3D
5.0
(8)
$4.38/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2638110018-s16851350280.html?fs_ab=2&priceCompare=skuId%3A16851350280%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A1096%3BdisplayPrice%3A1096%3BsinglePromotionId%3A91471632286878%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=5.0&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=573&price=10.96&review=8&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$4.54
Lemons 6S
700 g
7D
4.8
(5.3k)
$0.65/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301090791-s527090747.html?fs_ab=2&priceCompare=skuId%3A527090747%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A454%3BdisplayPrice%3A454%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.895775172157082&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=366114&price=4.54&review=5297&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"12% OFF
$3.96
$4.50
Sumifru Banana Sweet Mountain Bananas
820 g
3D
4.8
(5.1k)
$0.48/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i395146723-s952382623.html?fs_ab=2&priceCompare=skuId%3A952382623%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A396%3BdisplayPrice%3A396%3BsinglePromotionId%3A91471598412249%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.82813109637144&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=259371&price=3.96&review=5125&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"10% OFF
$6.25
$6.95
RedMart Pink Lady Apples
1 kg
6D
4.6
(1.4k)
$0.63/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303974837-s538082891.html?fs_ab=2&priceCompare=skuId%3A538082891%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A625%3BdisplayPrice%3A625%3BsinglePromotionId%3A91471632269928%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.637660485021398&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=127671&price=6.25&review=1402&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"SAVE 76¢
$3.04
$3.80
RedMart Green Apples
600 g
8D
4.8
(2.6k)
$0.51/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303654320-s537320284.html?fs_ab=2&priceCompare=skuId%3A537320284%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A304%3BdisplayPrice%3A304%3BsinglePromotionId%3A91471634867030%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.8478344193177465&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=148864&price=3.04&review=2609&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"50% OFF
$19.95
$39.90
Mao Shan Wang Fresh Durian 400G
400 g
3D
4.2
(467)
$4.99/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i1846617087-s9841802025.html?fs_ab=2&priceCompare=skuId%3A9841802025%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A1995%3BdisplayPrice%3A1995%3BsinglePromotionId%3A91471632375022%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.23982869379015&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=6978&price=19.95&review=467&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"SAVE 89¢
$8.06
$8.95
Australia Persimmon
330 g
4D
4.7
(326)
$2.44/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2009341185-s10928812410.html?fs_ab=2&priceCompare=skuId%3A10928812410%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A806%3BdisplayPrice%3A806%3BsinglePromotionId%3A91471632256935%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.748466257668712&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=13725&price=8.06&review=326&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"11% OFF
$4.50
$5.04
Australia Packham Pears
1 kg
12D
4.7
(5.5k)
$0.45/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301073000-s527094935.html?fs_ab=2&priceCompare=skuId%3A527094935%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A450%3BdisplayPrice%3A450%3BsinglePromotionId%3A91471632287877%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.7914683266202855&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=325321&price=4.5&review=5462&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$4.25
Sunpride Honey Pineapples
1.4 kg
8D
4.7
(2.3k)
$0.30/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301078942-s527100903.html?fs_ab=2&priceCompare=skuId%3A527100903%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A425%3BdisplayPrice%3A425%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.743237250554324&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=120748&price=4.25&review=2255&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
